Organization Name,Organization Name URL,Number of Employees,Industries,Last Funding Type,Contact Job Departments,IPqwery - Patents Granted,Number of Investments,IPO Status,IPqwery - Total Patents,Closed Date,Closed Date Precision,Headquarters Location,Headquarters Regions,Diversity Spotlight (US Headquarters Only),Estimated Revenue Range,Description,Founded Date,Founded Date Precision,Operating Status,Exit Date,Exit Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Hub Tags,Number of Articles,Full Description,Actively Hiring,Announced Date,Announced Date Precision
webRunes,https://www.crunchbase.com/organization/webrunes,1-10,"Artificial Intelligence, Big Data, Blockchain, Cryptocurrency, Information Technology, Internet, Semantic Web, Web Apps, Web Browsers, WebOS",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,We are the team of freelancers specializing in various IT fields and other areas of expertise that are developing WRIO Internet OS platform,2010-09-22,day,Active,,,For Profit,https://wr.io,https://twitter.com/webRunes,https://www.facebook.com/webRunes/,https://www.linkedin.com/company/webrunes,info@webrunes.com,,,,"webRune aims to develop WRIO Internet OS. Web 3.0 is a new frontier based on the machine-readable data protocol where computers ""understand"" information stored online and are capable of sorting it for each user. WRIO Internet OS platform is going to be a ""Google Play"" for such user-centric Web 3.0 apps and predictive search engines. We are rushing into the era of Internet of Things and Big Data where an automated processing of data will be a must. Imagine a web, where all information is categorized and stored in such a way that a computer can understand it as well as a human. While Web 2.0 was the web of users, Web 3.0 will be the web of machines, predictive search systems, and services that can process all incoming information instantly, share it freely, sort and distribute it based on predefined criteria and interests we specify.  This will cause the emergence of user-centric services that will soon replace traditional Web 2.0 services to become the new web standard. WRIO Internet OS is at the forefront of this evolution.",,,
Web3 Labs,https://www.crunchbase.com/organization/web3-labs,11-50,Blockchain,,,,,Private,,,,"London, England, United Kingdom",,,,Web3 Labs provides the full-stack development and intelligence platform for companies to work with blockchain at speed and scale.,2017-07-01,day,Active,,,For Profit,https://www.web3labs.com/,https://twitter.com/web3labs,,https://www.linkedin.com/company/web3labs/,hi@web3labs.com,,,1,"Our market-leading solutions include the Epirus blockchain explorer which provides a rich user experience for organisations working with blockchain. It provides both operations staff and managers transparency of their blockchain assets and smart contracts applications. It also provides advanced searching, filtering and sorting capabilities, with a directly accessible API for customer reporting. Our developer-focused Web3j SDK is the go-to developer tool for integrating with the leading blockchain platforms. It provides a straight-forward experience for developers to create and manage both smart contracts and digital assets from their existing applications. Over 50 companies worldwide have benefitted in their blockchain deployments with Web3 Labs Epirus Azure Blockchain Service Explorer.",,,
We Scale Startups,https://www.crunchbase.com/organization/we-scale-startups,1-10,"Cryptocurrency, Digital Marketing, Marketing",,,,,Private,,,,"London, England, United Kingdom",,,,"We’re a growth marketing agency that helps startups create ‘growth machines’ to generate predictable, repeatable and scalable growth.",2016-01-01,year,Active,,,For Profit,https://www.wescalestartups.com/,http://twitter.com/wescalestartups,https://www.facebook.com/wescalestartups,https://www.linkedin.com/company/wescalestartups/,hello@wescalestartups.com,+44 (0) 20 8058 0382,,,"Engineering Scalable Growth We’re a growth marketing agency that helps startups create ‘growth machines’ to generate predictable, repeatable and scalable growth.",,,
Walio,https://www.crunchbase.com/organization/walio-edd6,1-10,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, Finance, Financial Services",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,Provides Web3 payments infrastructure for online and in-person payments,2021-11-01,month,Active,,,For Profit,https://walio.io,https://twitter.com/walio_official,,https://www.linkedin.com/company/walio-payments/,support@walio.io,,,,,,,
Vtail,https://www.crunchbase.com/organization/vtail-d808,1-10,"Blockchain, Cryptocurrency",,,,,Private,,,,"London, England, United Kingdom",,,,"Create, buy and trade exclusive licensed digital assets secured with blockchain",2020-01-06,day,Active,,,For Profit,https://vtail.com/,https://twitter.com/vtail_com,https://www.facebook.com/vtailcom/community/,https://www.linkedin.com/company/vtail,support@vtail.com,,,8,,,,
vSelf,https://www.crunchbase.com/organization/vself,1-10,"Apps, Blockchain, Gaming, Identity Management, Information Technology, Internet, Loyalty Programs, Software",,,,,Private,,,,"London, England, United Kingdom",,,,Web3 identity wallet with rewards for data sharing,2022-03-10,day,Active,,,For Profit,https://vself.app/,https://twitter.com/vself_meta,,https://www.linkedin.com/company/78321688/admin/,ty@vself.app,,,,vSelf is an Identity-as-a-Service project enhanced by NFT-based gamification.,,,
Vizniti Solutions,https://www.crunchbase.com/organization/vizniti-solutions,11-50,"Big Data, Blockchain, Cloud Computing, Consulting, Cyber Security, Internet of Things",,,,,Private,,,,"London, England, United Kingdom",,,Less than $1M,Vizniti Solutions offers decentralized cloud storage and processing platform and provides technology consulting services.,2020-01-01,year,Active,,,For Profit,https://www.vizniti.com/,https://twitter.com/vizniti,https://www.facebook.com/vizniti,https://www.linkedin.com/company/vizniti/,info@Vizniti.com,,,,,,,
Vizidox,https://www.crunchbase.com/organization/vizidox-solutions,1-10,"Blockchain, Information and Communications Technology (ICT), Information Technology, Software",,,,,Private,,,,"Oxford, Oxfordshire, United Kingdom",,,,"Provenance-as-a-Service company empowering individuals, organizations & govs so they can build a more efficient, transparent & trusted world",2017-06-01,day,Active,,,For Profit,https://vizidox.com/,https://twitter.com/vizidox,https://www.facebook.com/pg/Vizidox/,https://www.linkedin.com/company/vizidox/,info@vizidox.com,‭01865 306 000‬,,16,"What we do: Plug & Play API empowering developers to easily leverage the benefits of blockchain so they can build revolutionary applications. Product: Hashing algorithm to issue and verify any type of assets - at scale.  Our USP: Technology 100% agnostic in terms of format, blockchain protocol, infrastructure.",,,
Vivot,https://www.crunchbase.com/organization/vivot,1-10,"Blockchain, Cryptocurrency, Hospitality, Real Estate Investment, Sharing Economy, Travel Accommodations",Private Equity,,,,Private,,,,"London, England, United Kingdom",,,,"Vivot is a new way to rent, buy and sell through the tokenization of assets fractions of high value properties.",2019-09-01,month,Active,,,For Profit,https://www.vivot.io,,,,hey@vivot.io,,,,"The potential of tokenization is awakening the global interest of asset holders whose liquid conversion process is complicated if the asset is not offered in its entirety, on the other hand the investment opportunities in quality global assets is only open to high profile economic investors leaving aside a large number of individual investors, to solve these two problems and allow the entry of liquidity is necessary a simple technological solution with rules of governance that allows an asset to be easier to sell and cheaper to buy.    Vivot is a platform that allows developers to fragment an asset at a low cost, making it available in a global market to obtain immediate liquidity through the entry of investors who do not have a large capital.    The investor can make decisions about the properties using a voting system and updated information provided by ecosystem actors.    Holders of tokenized assets can temporarily lease the property through Vivot, increasing the value of the token and the return it provides over time.     The established rules of governance allow the decentralization of the forms of investment to be lower cost, achieving that all the actors benefit equitably under meritocracy.",,,
Viacoin,https://www.crunchbase.com/organization/viacoin,101-250,"Bitcoin, Blockchain, Cryptocurrency",,,,,Private,,,,"London, England, United Kingdom",,,Less than $1M,Viacoin is an open source crypto-currency.,2014-01-01,year,Active,,,For Profit,https://viacoin.org/,https://twitter.com/viacoin,,https://www.linkedin.com/company/27060282/,,,,,"Viacoin is an open source crypto-currency created in 2014, derived from the Bitcoin protocol that supports embedded consensus with an extended OP_RETURN of 120 byte. Viacoin has a total supply of 23 million coins with mining reward halving takes place every 6 months. with a transaction speed 25x faster than Bitcoin. Other features include a mining difficulty adjustment algorithm called DarkGravityWave which was designed to address flaws like the Time warp attack in Kimoto Gravity Wave algorithm, Scrypt Auxpow and Versionbits to allow for 29 simultaneous Soft Fork changes to be implemented at a time. Several features can be deployed at the same time Viacoin Whitepaper: ",,,
Via Protocol,https://www.crunchbase.com/organization/viaprotocol,11-50,"Blockchain, Cryptocurrency, Information Services, Information Technology, Open Source, Software",Pre-Seed,,,,Private,,,,"London, England, United Kingdom",,,,Advanced Cross-Chain Liquidity Aggregation Protocol,2021-07-01,month,Active,,,For Profit,https://via.exchange,https://twitter.com/via_protocol,,https://www.linkedin.com/company/viaprotocol/,serafim@via.exchange,,,,Web3 infrastructure that aggregates liquidity on multiple EVM and non-EVM cross-chain bridges and does instant bridging transactions using execution liquidity pool on the target chain,,,
